id,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
8271,elephant,2,0,0,0,0,0,1,0,0,1,3,2,4,1,3,0,2,0,1,2,4,0,2,1,1,3,2,5,2,5,3,2,2,2,5,1,0,0,3,1,5,1,3,2,2,4,1,2,5,6,4,1,5,2,4,1,1,4,4,2,5,1,0,2,3,0,0,0,1,0,3,1,3,6,3,0,0,1,1,2
7723,elephant,3,1,5,5,5,5,1,4,4,6,4,2,5,6,6,4,2,6,6,6,0,1,1,2,1,3,1,3,4,3,1,1,2,4,2,0,2,1,4,2,2,3,5,3,4,3,3,6,6,3,2,2,5,4,4,2,2,5,5,3,1,6,2,4,3,3,5,5,4,4,5,5,4,4,3,3,6,5,5,3
8275,elephant,4,1,6,5,5,3,4,5,5,3,1,4,0,4,3,5,1,0,2,3,1,4,5,5,5,2,2,5,3,5,1,0,1,3,2,2,1,3,5,4,0,2,2,4,2,2,3,6,5,5,5,2,4,4,3,3,1,4,7,3,0,3,1,4,1,2,2,3,4,3,1,2,6,3,4,2,3,4,4,3
4106,elephant,0,1,6,0,1,1,1,5,1,1,0,0,0,2,1,0,0,1,1,1,0,1,1,2,1,2,3,6,5,2,2,4,4,5,3,1,4,2,4,3,0,3,2,2,2,2,2,7,4,4,2,2,4,6,5,1,4,4,2,3,0,0,0,1,1,0,0,1,2,2,0,1,1,1,0,0,0,4,3,1
8195,elephant,2,0,6,3,3,3,3,3,5,6,4,3,2,7,5,3,2,5,3,3,4,2,6,6,5,3,2,6,4,4,5,2,4,4,4,3,2,3,7,4,2,5,4,4,4,2,1,3,1,4,4,0,3,2,2,4,2,5,2,2,3,4,5,5,5,5,1,0,2,3,4,1,5,4,2,5,2,3,3,5
7730,elephant,0,7,0,2,2,0,7,0,2,2,0,7,0,0,4,0,7,0,3,2,2,5,5,4,5,2,3,4,7,4,3,5,4,4,3,0,7,2,2,2,1,6,5,6,5,3,2,6,7,5,4,3,4,6,6,2,5,6,5,5,1,3,6,5,7,2,5,4,6,6,1,4,3,6,7,1,4,6,6,5
7696,elephant,1,5,5,6,6,0,6,3,7,4,1,6,6,3,5,3,3,4,5,6,2,5,5,5,4,1,5,4,4,4,2,4,5,7,5,0,7,4,6,3,2,6,4,4,4,2,5,6,4,4,2,4,4,6,5,2,6,2,3,5,2,4,6,6,6,2,2,5,5,7,1,3,1,6,7,3,2,4,6,7
1404,elephant,3,6,5,4,3,1,4,6,5,4,2,5,0,5,2,2,4,4,5,5,4,2,7,4,4,3,3,5,6,5,5,2,6,3,5,2,2,4,5,5,4,1,6,7,5,3,3,5,5,5,6,1,4,5,4,4,2,3,4,5,4,4,5,6,6,2,3,7,4,6,3,5,5,2,5,2,5,3,6,4
3391,elephant,2,3,5,3,7,3,3,4,7,5,2,2,5,6,7,2,2,2,6,7,3,2,5,4,7,4,2,5,6,6,4,2,2,6,6,3,1,4,6,7,2,1,6,5,7,6,1,6,6,4,5,1,4,7,4,3,3,5,6,6,2,3,4,6,7,2,3,4,6,6,3,3,5,6,5,3,3,5,5,7
7392,elephant,3,4,6,5,6,4,1,5,6,3,1,1,2,6,6,4,1,6,6,5,0,4,5,7,5,4,2,3,7,4,4,2,7,3,3,5,1,3,4,4,3,3,5,6,4,6,2,6,3,3,6,0,6,3,3,6,1,4,6,4,0,5,5,5,4,3,1,7,3,4,4,3,5,3,4,2,2,3,7,6
9075,elephant,2,7,3,3,4,3,2,5,5,6,2,4,6,3,6,3,4,3,6,6,3,3,6,6,4,4,2,6,3,4,2,2,3,3,3,3,2,4,2,4,2,2,6,6,5,5,1,1,6,4,1,4,2,5,4,3,2,4,6,5,3,4,4,4,5,3,3,1,6,5,0,6,4,2,3,2,3,4,5,5
6121,elephant,0,7,5,2,3,2,5,6,3,3,0,5,2,3,4,0,6,4,4,2,1,6,5,5,4,3,1,6,3,4,1,0,5,0,0,2,0,1,1,1,1,5,6,2,5,6,2,2,5,4,3,3,3,3,3,5,2,1,4,3,0,5,3,4,5,3,4,5,2,5,1,5,3,6,5,3,4,4,5,5
5557,elephant,1,1,1,0,1,2,3,6,5,2,2,5,4,5,4,3,3,4,6,6,2,4,6,3,2,3,2,6,5,4,1,3,5,4,2,2,3,4,7,6,3,4,3,2,4,5,1,4,6,5,2,2,5,4,3,3,1,6,6,4,2,4,6,6,4,4,3,4,6,5,3,5,3,5,4,3,4,6,4,5
2169,elephant,0,0,1,1,1,0,2,3,3,5,0,3,2,2,3,0,1,1,0,2,1,2,6,5,6,4,2,5,4,6,2,1,4,4,7,2,2,5,4,5,3,3,6,4,6,5,1,4,6,5,2,3,5,6,6,5,1,5,6,6,2,1,6,6,7,5,2,6,5,5,5,2,5,4,6,5,2,4,7,5
4536,elephant,4,2,1,2,3,5,0,4,1,3,4,1,0,2,3,6,1,2,1,4,1,3,4,3,3,3,3,7,4,4,1,3,4,5,5,1,2,5,5,4,4,3,4,4,6,3,2,6,5,5,2,3,6,4,4,3,3,5,4,4,1,4,2,5,4,5,3,6,3,6,4,4,4,5,4,5,2,3,5,5
8247,elephant,2,2,6,5,6,1,4,5,6,5,5,2,3,5,4,3,4,5,6,6,4,4,6,4,4,3,4,6,4,5,6,0,3,2,5,4,2,1,7,4,3,3,2,5,5,4,2,2,6,4,6,1,3,4,4,5,3,3,6,5,2,6,1,4,4,1,4,7,5,4,6,1,4,0,5,3,5,4,4,4
7529,elephant,3,2,0,4,2,0,3,0,0,0,0,2,0,0,0,2,1,0,0,0,4,0,2,4,4,4,4,5,6,4,2,3,1,7,7,3,0,1,4,2,3,0,4,1,2,5,1,4,5,4,3,2,6,5,6,6,0,6,4,4,4,4,3,2,3,1,4,3,3,4,1,4,3,4,4,2,4,2,4,4
2977,elephant,0,1,0,7,1,2,0,4,0,0,0,2,7,0,0,0,3,5,2,0,2,3,5,7,5,3,3,4,6,4,2,3,1,4,7,2,1,1,6,4,4,1,3,7,5,4,2,5,3,4,4,1,3,7,4,5,2,2,5,3,6,2,5,6,4,3,2,5,7,4,4,2,5,4,4,4,1,2,6,6
2679,elephant,1,5,5,2,2,2,5,4,6,4,0,6,3,4,3,1,6,3,3,3,3,3,5,5,4,3,1,5,5,4,3,1,2,7,7,4,2,4,6,5,2,3,5,5,4,3,1,4,6,5,5,2,2,6,5,5,2,6,4,3,2,4,6,6,4,3,4,5,5,5,1,2,3,2,3,1,2,3,5,3
7587,elephant,3,3,3,6,5,2,3,4,7,6,4,3,3,4,4,2,4,5,6,4,3,1,4,5,3,4,2,4,3,2,5,2,5,6,2,6,2,5,6,3,5,4,2,3,2,5,3,6,1,4,5,2,2,5,4,5,2,5,4,3,4,4,2,5,6,3,4,6,5,5,3,3,3,5,4,3,4,5,3,4
188,elephant,1,4,4,6,6,1,3,6,6,7,1,3,4,4,7,2,4,6,6,5,2,4,7,4,5,4,3,7,6,4,1,5,6,4,3,1,5,4,6,6,2,2,6,4,6,5,2,7,5,2,4,2,4,6,5,2,4,3,3,7,2,2,6,5,6,3,3,5,6,5,3,3,5,5,5,1,3,6,3,7
6673,elephant,2,3,5,5,6,5,3,5,6,5,5,3,4,3,5,6,1,5,5,5,2,2,4,3,4,6,1,7,4,4,1,3,5,5,4,4,2,5,6,4,5,3,6,6,5,6,1,5,3,4,1,1,2,4,0,2,0,4,5,3,3,1,5,5,7,4,2,6,5,7,3,2,5,6,6,4,2,7,6,5
2369,elephant,6,2,3,4,4,3,4,5,5,2,1,3,2,3,3,2,3,3,5,5,6,1,5,6,4,1,2,7,4,3,4,1,4,1,2,5,1,3,6,3,6,1,5,2,5,4,3,7,5,3,3,5,4,4,2,3,3,3,4,4,3,3,5,4,5,2,4,4,4,6,0,6,6,2,4,1,4,2,5,5
6649,elephant,5,1,6,5,6,5,3,6,7,3,1,3,7,6,5,3,2,4,6,5,4,2,6,5,5,4,1,5,5,5,2,2,2,5,6,2,3,3,5,4,5,2,4,5,6,2,4,5,4,5,2,2,4,6,6,2,2,7,3,6,5,2,6,3,5,5,2,4,6,6,5,3,3,2,6,3,3,6,6,5
1473,elephant,2,4,6,5,4,3,3,6,4,5,3,5,4,5,5,1,2,4,6,6,4,1,6,5,6,1,2,5,6,6,5,1,2,5,6,2,2,4,6,5,2,4,5,6,5,4,1,6,4,4,5,0,7,1,6,2,1,5,4,6,3,4,5,2,4,7,2,3,2,3,6,1,2,6,3,5,2,3,3,6
885,elephant,3,3,5,4,6,3,5,3,6,5,1,3,2,7,5,2,2,6,4,7,5,1,6,5,5,5,1,4,6,6,4,2,2,7,6,4,1,4,7,6,6,2,4,4,1,7,0,4,5,3,5,2,3,2,5,4,4,5,2,4,5,4,2,3,3,5,2,4,2,4,1,4,2,1,3,2,1,2,1,2
7099,elephant,0,1,1,1,0,0,2,2,2,1,0,2,2,0,0,0,1,0,1,0,4,2,7,5,4,3,2,4,2,4,3,3,4,2,4,3,1,4,6,4,5,0,4,1,2,5,0,5,1,3,1,1,0,2,2,5,1,2,2,4,2,0,0,0,1,3,0,1,2,1,0,0,0,0,0,1,0,0,1,3
7552,elephant,3,1,3,4,3,2,3,2,2,2,2,3,0,4,2,1,0,0,4,3,4,1,7,2,3,3,1,3,1,1,4,1,0,3,1,6,0,2,5,3,2,0,3,2,1,7,1,0,0,1,6,1,2,5,1,6,0,4,2,0,2,0,0,1,2,6,1,1,2,1,5,1,2,2,1,6,1,2,1,1
2738,elephant,5,3,5,3,3,5,4,4,5,2,6,3,4,5,4,6,1,5,5,4,6,1,4,5,2,5,2,5,6,4,6,2,6,3,4,6,1,4,7,2,6,3,4,6,2,5,3,4,6,3,6,1,4,6,3,6,3,4,6,3,1,5,5,6,2,1,6,4,6,2,2,6,6,4,2,2,5,4,6,5
3932,elephant,5,3,5,6,5,4,3,6,4,6,4,5,6,5,4,6,2,5,5,5,6,1,6,3,4,6,2,5,6,2,2,2,6,2,3,5,1,2,6,2,4,4,2,6,4,5,1,5,4,5,1,2,2,2,2,5,0,4,5,3,1,5,6,3,6,3,5,5,4,3,3,5,5,5,3,4,5,3,3,4
4041,elephant,3,3,6,5,6,4,3,6,5,5,3,4,3,5,5,3,2,6,5,7,4,2,5,6,5,5,1,6,4,5,4,3,7,4,5,4,2,6,6,6,5,2,6,5,5,6,1,5,5,4,4,1,6,6,5,3,3,6,6,6,2,4,5,5,5,3,4,5,4,5,2,4,6,5,5,3,4,4,6,5
8594,elephant,3,2,6,7,4,1,3,5,6,4,0,4,5,5,3,1,4,0,4,3,3,2,6,6,5,3,3,7,7,3,3,4,4,7,5,3,3,7,4,5,3,4,2,7,5,4,1,7,7,4,3,2,6,6,5,3,2,6,6,5,2,6,6,4,3,2,4,6,5,6,3,5,4,7,4,2,6,5,1,5
8575,elephant,3,4,3,6,4,2,6,5,4,3,3,6,5,6,2,5,2,4,5,4,3,3,5,6,4,3,4,6,5,5,2,4,3,6,5,5,3,2,6,3,3,5,5,4,4,4,3,6,4,4,3,2,5,5,4,4,2,5,5,5,4,3,6,5,5,5,2,6,6,4,4,2,3,5,4,3,3,5,6,5
4992,elephant,3,3,4,6,6,2,3,5,5,6,3,4,5,3,6,3,3,5,4,7,4,2,4,6,7,5,3,5,6,5,2,3,4,5,4,3,2,3,6,6,2,3,5,5,7,2,4,5,4,6,4,1,4,5,5,3,2,3,6,6,1,6,3,6,4,2,4,3,5,6,2,5,1,5,4,4,3,4,5,5
6636,elephant,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,4,2,3,2,5,7,5,3,1,5,6,2,3,0,3,2,5,4,4,2,2,3,5,4,3,5,3,3,1,4,4,4,4,5,2,5,6,4,1,3,5,3,4,1,5,4,3,4,1,6,6,2,3,2,5,4,5,4
3296,elephant,4,3,7,5,4,3,3,3,6,5,1,4,5,3,5,4,2,2,5,6,3,3,7,6,5,6,1,2,7,4,5,2,4,5,6,3,2,3,2,6,2,3,5,6,7,5,1,5,5,6,3,2,6,6,6,5,1,6,3,5,3,2,6,6,7,3,2,4,6,7,3,1,4,6,7,4,1,4,5,7
4450,elephant,2,3,6,5,6,1,3,4,2,3,0,4,1,4,1,0,3,1,3,2,3,2,6,6,7,5,2,7,2,5,1,2,6,2,6,3,3,4,4,4,2,2,5,5,7,4,3,4,5,6,6,1,4,4,3,2,4,5,4,5,1,3,7,5,6,1,4,6,4,7,3,2,7,6,6,2,4,6,4,6
4010,elephant,1,5,0,0,2,3,4,5,2,3,3,3,5,4,3,0,5,4,3,1,4,2,4,1,3,5,0,6,4,4,5,0,4,4,6,2,4,1,4,2,6,3,5,1,3,6,2,3,4,5,6,1,5,5,5,3,2,4,7,6,1,4,5,5,4,2,4,4,4,5,3,6,5,2,3,2,4,5,5,4
6194,elephant,1,3,4,5,5,2,3,3,5,3,1,4,5,5,5,1,3,5,6,4,2,1,3,6,4,1,2,4,4,4,2,3,4,4,5,1,2,4,4,5,1,4,4,6,3,1,1,1,1,1,1,1,2,2,1,2,1,4,2,1,1,4,4,5,3,2,2,5,2,3,0,5,3,2,2,2,3,4,4,3
8980,elephant,5,1,6,4,6,4,4,6,5,4,4,3,4,4,6,3,2,6,5,6,4,2,7,4,5,3,1,6,6,5,1,3,4,4,5,3,3,6,3,6,4,2,5,5,6,4,2,5,6,5,3,2,2,5,6,3,2,5,5,6,1,3,6,5,7,4,2,3,5,7,4,2,4,6,7,4,3,6,4,5
5347,elephant,1,0,5,3,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,2,3,4,5,6,1,2,2,5,3,0,0,0,4,1,3,2,5,4,4,6,1,4,5,4,4,1,2,5,5,6,0,1,4,3,1,1,0,0,1,6,3,4,3,1,4,2,0,2,1,3,3,2,4,3
6702,elephant,3,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,4,4,3,5,6,4,3,2,5,6,2,0,0,0,5,2,0,0,0,0,1,6,1,4,5,2,5,2,4,5,2,0,1,0,0,1
6881,elephant,4,3,4,4,4,2,6,3,6,5,0,6,3,6,5,4,2,4,6,5,3,3,2,6,6,5,1,3,6,4,3,2,3,7,4,6,2,4,6,3,3,4,3,5,4,5,3,4,4,4,3,5,4,5,3,7,2,4,2,2,2,6,2,3,2,2,7,2,1,2,0,7,1,1,1,3,5,4,3,2
6286,elephant,1,2,0,3,2,2,1,2,2,2,4,1,2,5,3,3,2,1,6,4,0,3,1,0,1,2,2,4,4,5,0,1,2,2,1,2,2,0,2,2,3,3,5,4,5,3,3,6,6,3,5,2,7,3,3,5,3,4,4,4,0,7,1,2,2,5,5,2,4,3,3,6,5,3,2,3,6,3,5,2
8973,elephant,2,4,5,4,6,1,4,4,5,6,2,3,3,4,6,1,5,4,5,6,2,2,5,6,7,2,4,5,5,5,3,5,5,4,4,0,5,5,4,6,3,5,6,4,5,3,5,3,3,5,1,4,4,6,6,0,5,4,5,6,0,6,5,6,4,0,6,6,2,5,1,4,5,4,7,1,5,5,5,6
6464,elephant,3,3,5,4,3,1,4,7,6,3,1,4,4,7,3,4,3,5,5,3,5,2,4,5,3,1,0,3,1,2,0,0,0,1,2,3,5,3,6,1,0,4,3,4,2,3,1,4,2,2,0,0,1,1,1,3,3,3,3,1,0,0,1,1,2,5,0,5,4,1,5,1,2,1,1,4,0,0,7,3
7983,elephant,3,4,5,5,6,2,3,6,5,7,2,4,3,5,7,1,3,5,6,6,3,3,5,5,6,4,3,6,4,5,3,2,6,6,6,3,3,6,6,6,4,2,6,6,6,4,2,4,6,7,4,3,5,6,6,4,2,7,5,6,5,2,5,6,6,2,4,5,4,6,3,3,4,6,6,4,4,4,4,6
5724,elephant,3,2,3,3,3,0,3,3,2,2,0,3,0,0,0,4,1,0,2,0,4,1,3,3,5,5,3,6,3,6,4,3,5,6,5,7,2,1,5,3,5,1,6,2,4,5,2,6,7,4,5,1,3,7,5,7,1,5,4,3,2,5,2,5,2,3,7,3,2,3,4,6,2,5,2,7,5,5,2,1
7978,elephant,3,2,6,4,6,0,1,0,0,2,0,3,1,1,2,1,4,3,4,3,2,3,4,5,6,1,3,5,4,7,3,2,4,1,5,2,4,2,4,3,4,2,5,6,5,2,4,5,6,5,5,2,2,4,4,2,3,6,4,5,4,3,6,7,3,1,5,3,4,5,3,3,6,6,3,2,3,3,5,5
6149,elephant,2,3,7,5,5,5,4,5,5,4,4,4,4,6,4,3,3,5,5,4,1,3,6,4,4,4,3,7,4,3,1,3,3,7,1,2,4,4,6,2,1,5,6,4,5,2,7,4,5,2,2,2,4,3,2,3,2,3,3,3,1,5,4,4,6,3,4,5,5,4,3,4,4,5,4,4,5,4,3,4
2746,elephant,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,2,0,6,7,1,3,7,6,3,3,4,3,5,4,2,4,2,7,5,1,1,0,7,4,1,4,5,6,5,5,1,5,3,5,5,1,3,5,5,3,0,3,2,3,4,3,6,4,6,4,2,4,5,7,6,2,5,4,5,4,2,6,4,6
3355,elephant,2,2,4,6,1,2,4,5,4,5,2,4,6,4,6,0,1,2,4,3,2,3,2,6,5,4,3,6,5,6,3,2,6,7,6,4,2,5,4,5,1,5,4,6,6,2,3,5,5,7,3,5,6,4,5,3,3,7,4,6,3,3,6,6,6,2,3,4,5,7,3,3,5,5,7,3,3,6,4,6
8753,emu,5,1,5,4,7,7,2,3,2,4,7,1,3,4,4,4,2,7,3,5,2,3,5,5,7,4,4,6,6,4,1,5,5,2,7,2,4,5,5,4,3,1,4,6,7,2,2,4,7,6,3,3,5,7,5,5,1,5,3,7,6,0,4,4,7,1,1,5,6,7,4,2,4,6,7,3,2,5,2,7
1094,emu,3,2,3,1,3,4,2,2,1,4,5,2,2,4,5,3,3,4,3,2,1,6,3,6,5,3,6,4,6,4,0,3,2,5,4,0,1,0,0,1,0,4,3,6,6,3,3,5,5,4,4,2,4,7,6,1,3,4,5,5,2,2,6,5,7,2,3,4,5,6,5,2,5,6,6,2,2,6,5,7
1091,emu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,4,3,2,2,4,6,3,2,4,3,7,1,0,1,4,4,0,0,0,0,0,1,1,2,2,3,4,1,4,4,5,2,1,3,2,4,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0
2856,emu,5,1,6,6,4,5,4,7,5,3,4,2,6,4,6,3,4,6,6,4,4,6,5,4,3,3,5,4,6,5,1,4,5,5,7,3,5,4,5,5,0,7,4,2,4,1,6,5,4,5,3,4,4,6,5,3,3,5,6,5,0,3,4,3,6,1,4,2,5,5,2,5,7,4,3,1,6,4,6,5
3586,emu,0,0,7,0,0,0,4,7,1,1,2,4,4,7,2,0,1,0,5,0,7,1,6,2,1,5,1,4,5,5,3,2,7,6,6,5,1,4,7,4,5,2,5,7,4,3,3,6,7,5,4,2,5,6,6,3,2,5,5,4,0,1,1,3,1,2,3,3,6,6,5,2,5,3,4,0,1,0,1,1
81,emu,0,5,5,5,3,2,4,6,5,3,1,5,5,5,2,1,5,4,5,1,1,3,5,5,5,5,2,7,2,5,1,4,6,2,6,2,2,6,5,6,1,4,7,5,3,4,2,6,6,5,1,4,5,6,6,3,4,3,7,5,4,2,4,6,5,3,1,5,2,7,2,1,6,4,7,1,2,6,6,7
1064,emu,3,5,5,4,2,1,5,6,3,4,3,4,4,3,5,2,5,5,4,4,3,4,4,3,4,4,3,6,3,6,3,1,3,7,7,3,3,6,6,5,3,3,7,6,4,5,1,5,6,6,3,3,6,6,6,3,6,6,4,4,1,5,5,6,5,4,2,6,2,6,2,3,4,5,7,1,4,5,5,6
7566,emu,3,6,3,3,4,4,4,5,6,4,1,5,5,5,5,1,7,5,3,4,5,2,4,4,6,4,3,5,6,6,2,4,6,5,6,3,2,3,6,7,4,1,4,5,7,4,3,4,7,6,5,3,6,5,4,3,3,5,5,6,4,5,4,5,5,1,5,4,3,5,1,6,4,2,4,3,6,1,5,5
3921,emu,3,5,5,4,3,0,7,6,2,0,0,6,4,5,0,0,5,5,5,0,4,3,2,3,4,1,3,6,3,7,2,2,2,6,3,1,5,6,5,2,2,3,6,6,4,3,2,6,7,6,4,2,5,7,5,3,4,6,6,3,3,4,7,6,5,3,3,6,6,6,4,4,5,6,5,3,3,6,6,5
3141,emu,5,2,3,7,5,6,2,4,3,4,3,3,5,5,6,5,3,2,7,3,6,2,4,3,6,5,2,4,6,5,3,2,5,6,6,4,5,6,5,3,2,3,5,4,7,2,4,5,7,5,2,1,5,6,7,3,2,5,7,6,2,3,3,5,7,1,4,5,6,6,4,3,4,4,7,4,2,5,6,6
5733,emu,4,2,6,5,6,3,3,5,4,7,4,3,6,4,6,5,2,5,5,6,4,2,6,5,6,3,3,5,4,7,1,3,5,6,7,3,3,5,5,7,3,1,5,6,7,4,2,6,7,5,5,2,5,5,5,3,2,6,4,7,3,3,5,6,6,4,2,4,5,7,3,3,4,6,7,4,3,4,6,6
571,emu,0,3,1,7,5,4,2,5,6,6,3,3,5,7,3,1,4,1,3,4,2,6,3,6,3,3,3,7,0,5,2,4,2,5,3,1,5,2,5,4,4,3,5,2,4,4,1,6,3,6,4,1,3,5,5,1,3,5,6,4,1,4,2,5,6,2,4,5,5,5,0,3,4,6,5,3,3,2,5,6
27,emu,4,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,4,0,2,3,4,5,1,3,2,2,3,0,0,0,0,1,0,0,0,4,1,1,2,4,7,6,4,1,4,6,6,2,2,4,7,5,0,0,0,0,0,2,1,0,0,1,5,0,1,4,2,0,0,1,2,1
551,emu,5,2,5,5,6,5,1,6,6,5,6,1,5,4,5,5,2,6,4,6,4,1,6,5,7,3,3,4,6,7,4,2,5,5,7,4,2,6,6,6,4,2,4,6,7,5,1,6,6,4,5,2,4,4,6,4,2,5,6,6,5,2,3,4,6,2,5,5,4,5,3,4,6,6,5,3,4,5,6,4
3577,emu,5,4,3,3,6,3,4,4,6,6,4,3,4,5,6,3,3,3,5,6,5,3,3,6,5,6,1,6,5,4,4,3,5,5,6,2,3,6,5,5,4,3,6,5,4,4,4,5,7,4,0,4,6,6,4,3,5,3,4,3,3,5,6,6,4,1,6,6,4,5,3,4,6,5,6,0,4,6,5,5
2254,emu,2,5,5,5,1,4,3,5,6,2,1,6,6,6,0,1,5,7,5,1,5,3,7,6,3,5,3,5,6,3,3,3,5,6,4,4,2,7,4,4,2,3,6,6,5,5,2,2,6,5,2,3,4,6,7,4,1,5,6,6,4,2,7,3,6,4,2,4,7,5,3,0,5,6,7,3,1,5,7,7
3244,emu,4,3,4,3,7,2,2,6,3,7,3,3,5,7,6,2,2,4,6,7,4,3,3,3,7,3,3,6,3,7,4,3,6,6,6,2,4,5,6,6,1,2,5,1,7,1,3,3,3,7,5,3,4,5,6,1,4,4,7,5,1,3,2,3,7,1,2,4,2,7,3,3,7,4,5,3,3,5,7,5
2625,emu,4,2,6,6,6,3,2,6,6,6,5,3,4,6,5,2,2,6,7,6,1,5,4,6,6,4,3,4,6,5,2,4,5,6,6,2,3,3,7,7,0,5,5,3,5,1,6,3,5,3,3,3,4,7,6,4,3,4,5,6,1,5,4,6,5,2,3,4,6,5,1,5,5,5,5,3,4,4,5,6
70,emu,1,2,3,4,7,1,1,4,4,3,1,3,6,6,6,2,2,5,6,7,1,4,4,4,7,4,2,6,4,5,3,2,5,5,7,4,3,6,3,6,3,2,2,6,7,2,3,6,5,6,3,2,5,6,6,3,3,5,5,6,1,4,4,6,7,2,5,5,5,6,2,4,5,4,7,2,4,4,4,6
6409,emu,2,0,4,2,1,0,2,3,0,0,0,1,0,3,0,2,4,1,5,3,2,0,2,6,1,3,3,7,6,5,4,2,4,7,6,4,0,4,5,4,0,1,0,0,1,2,1,2,4,2,2,3,5,3,4,0,3,2,2,1,1,3,5,4,5,3,5,4,5,5,3,5,6,4,4,0,5,7,4,5
6960,emu,5,4,4,4,5,5,1,6,3,5,2,5,5,4,6,3,2,6,5,7,5,2,3,4,6,5,1,5,7,5,4,2,5,5,7,4,1,6,7,6,2,3,4,5,7,2,3,6,7,6,4,4,5,4,6,4,3,6,5,5,2,4,5,6,6,4,2,4,4,7,1,2,5,7,6,3,2,5,5,7
1293,emu,1,4,6,4,6,1,3,3,3,6,2,5,5,3,6,1,4,7,3,6,3,2,3,3,7,2,5,5,2,6,1,5,3,5,7,1,6,2,4,5,1,5,4,4,4,4,3,5,3,6,4,2,3,6,6,1,5,3,2,3,1,4,2,4,6,2,5,5,6,5,2,4,5,5,5,2,3,3,2,2
8563,emu,1,3,5,6,7,1,3,4,4,7,2,3,1,5,7,4,2,4,7,6,3,3,1,7,7,0,6,2,6,5,2,2,4,5,7,3,1,6,6,7,4,3,4,5,6,4,3,4,5,6,4,3,4,6,6,4,4,4,5,6,3,3,4,5,7,3,2,5,5,7,3,2,6,5,7,3,1,6,4,7
3473,emu,3,5,6,5,2,3,4,7,6,2,3,4,6,6,2,3,5,6,5,1,2,4,4,5,2,4,2,5,6,6,3,1,7,5,7,4,2,3,6,6,1,4,6,5,4,2,4,5,5,6,4,3,6,6,5,4,2,4,7,4,1,5,6,6,6,2,4,5,5,6,3,4,5,6,5,3,5,6,6,4
4413,emu,5,3,4,4,2,3,3,4,6,5,4,4,0,4,5,5,3,5,4,2,6,1,4,4,3,3,3,6,6,5,1,4,6,5,7,5,2,1,5,6,5,1,4,4,5,4,5,4,5,4,3,2,6,6,6,4,3,5,2,5,5,3,3,3,3,2,4,5,4,5,1,5,4,2,6,3,5,4,1,4
2944,emu,1,6,4,4,5,0,7,4,3,4,2,6,3,5,5,4,2,4,6,7,3,4,6,5,5,3,3,5,3,7,1,4,6,4,7,3,2,5,7,5,3,2,6,5,7,4,4,5,6,4,6,2,5,4,5,1,4,5,4,6,3,3,5,4,7,2,2,3,5,7,3,2,6,2,7,2,3,6,5,6
8723,emu,3,3,4,6,4,2,4,6,5,5,4,2,6,5,6,2,2,2,4,4,3,1,3,6,4,3,3,3,6,5,4,2,3,6,7,4,1,3,4,4,4,2,5,7,6,1,5,3,3,2,6,1,2,3,2,0,1,2,4,5,3,4,7,7,3,3,5,3,5,6,1,5,5,7,5,2,6,4,6,4
5162,emu,4,3,6,6,2,2,5,4,7,2,0,5,6,1,4,5,3,5,4,4,3,2,7,6,5,4,2,7,6,5,1,3,5,4,7,2,2,5,5,7,3,2,5,6,6,5,1,4,6,6,5,3,3,5,6,3,2,5,6,7,2,2,5,6,7,3,2,7,6,6,2,3,4,6,6,2,5,6,3,6
7762,emu,6,2,6,3,3,4,4,5,6,2,3,5,3,5,2,4,5,5,6,2,4,5,3,6,4,3,4,3,4,4,4,1,1,5,3,3,4,3,5,6,3,4,6,5,5,1,2,3,6,6,4,3,5,5,4,2,3,6,3,6,3,5,5,6,5,2,3,2,7,5,3,2,5,6,6,1,4,4,2,5
8569,emu,4,3,6,6,4,4,4,4,5,5,0,5,3,5,6,1,6,4,4,5,5,4,4,4,5,2,4,4,7,6,3,2,5,7,5,2,4,3,6,6,2,3,7,5,5,3,4,5,3,6,6,3,3,5,5,2,5,5,5,5,2,6,3,5,4,3,6,5,3,3,1,7,4,1,4,2,6,3,3,5
6325,emu,4,3,6,6,4,4,3,6,6,4,4,3,6,6,4,3,3,6,6,4,5,2,6,6,4,4,3,6,6,5,4,2,6,5,5,4,3,6,6,5,3,4,5,5,4,4,2,6,6,5,3,4,6,6,4,2,3,5,5,5,3,4,6,6,5,5,3,5,5,4,3,5,5,4,5,1,6,5,5,5
